iteration	ph_iter	max_eps															
538	2	9,52E-06															
539	2	9,28E-06															
540	2	9,62E-06															
541	4	9,43E-06															
542	4	9,36E-06															
543	2	1,00E-05															
544	5	9,97E-06															
545	4	9,75E-06															
546	4	9,79E-06															
547	4	9,79E-06															
548	4	9,78E-06															
549	4	9,76E-06															
550	4	9,72E-06															
551	4	9,70E-06															
552	4	9,66E-06															
553	4	9,59E-06															
554	2	9,99E-06															
555	5	9,63E-06															
556	2	9,86E-06															
557	4	9,94E-06															
558	4	9,66E-06															
559	2	9,59E-06															
560	4	9,48E-06															
561	2	9,36E-06															
562	2	9,80E-06															
563	2	9,85E-06															
564	3	9,62E-06															
565	2	9,25E-06															
566	2	9,44E-06															
567	2	9,55E-06															
568	2	9,69E-06															
569	2	9,76E-06															
570	2	9,79E-06															
571	2	9,92E-06															
572	4	9,62E-06															
573	2	9,59E-06															
574	2	9,95E-06															
575	6	9,86E-06															
576	4	9,38E-06															
577	2	9,62E-06															
578	2	9,96E-06															
579	4	9,99E-06															
580	4	9,53E-06															
581	2	9,67E-06															
582	2	9,79E-06															
583	4	9,48E-06															
584	2	9,30E-06															
585	2	9,01E-06															
586	2	8,80E-06															
587	2	8,90E-06															
588	2	8,91E-06															
589	2	8,88E-06															
590	2	8,74E-06															
591	2	9,07E-06															
592	2	9,41E-06															
593	2	9,70E-06															
594	4	9,72E-06															
595	4	9,79E-06															
596	4	9,73E-06															
597	2	9,92E-06															
598	4	9,83E-06															
599	2	9,90E-06															
600	4	9,78E-06															
601	2	9,84E-06															
602	4	9,73E-06															
603	2	9,74E-06															
604	4	9,62E-06															
605	2	9,48E-06															
606	2	9,61E-06															
607	2	9,68E-06															
608	2	9,81E-06															
609	4	9,74E-06															
610	2	9,71E-06															
611	4	9,60E-06															
612	2	9,97E-06															
613	4	9,50E-06															
614	2	9,36E-06															
615	2	9,08E-06															
616	2	9,26E-06															
617	2	9,46E-06															
618	6	9,74E-06															
619	6	9,78E-06															
620	5	9,94E-06															
621	2	9,93E-06															
622	5	9,96E-06															
623	2	9,91E-06															
624	4	9,96E-06															
625	5	9,87E-06															
626	2	9,91E-06															
627	2	9,92E-06															
628	2	9,83E-06															
629	2	9,50E-06															
630	2	9,42E-06															
631	3	9,86E-06															
632	2	9,79E-06															
633	3	9,91E-06															
634	2	9,88E-06															
635	3	9,90E-06															
636	2	9,84E-06															
637	3	9,93E-06															
638	2	9,79E-06															
639	2	9,93E-06															
640	3	9,93E-06															
641	2	9,40E-06															
642	2	9,37E-06															
643	2	9,76E-06															
644	4	9,92E-06															
645	4	1,00E-05															
646	4	9,78E-06															
647	2	9,73E-06															
648	2	9,93E-06															
649	4	9,98E-06															
650	4	9,80E-06															
651	4	9,58E-06															
652	4	9,34E-06															
653	2	9,82E-06															
654	4	9,54E-06															
655	2	9,79E-06															
656	4	9,56E-06															
657	2	9,84E-06															
658	4	9,60E-06															
659	2	9,85E-06															
660	4	9,59E-06															
661	2	9,81E-06															
662	4	9,54E-06															
663	2	9,74E-06															
664	4	9,45E-06															
665	2	9,69E-06															
666	4	9,41E-06															
667	2	9,61E-06															
668	6	9,43E-06															
669	4	9,86E-06															
670	6	9,40E-06															
671	4	9,61E-06															
672	4	9,62E-06															
673	4	9,63E-06															
674	4	9,57E-06															
675	4	9,51E-06															
676	4	9,39E-06															
677	4	9,24E-06															
678	4	9,03E-06															
679	2	9,80E-06															
680	4	9,77E-06															
681	4	9,82E-06															
682	4	9,85E-06															
683	4	9,74E-06															
684	4	9,53E-06															
685	4	9,23E-06															
686	2	9,97E-06															
687	8	9,52E-06															
688	6	9,73E-06															
689	6	9,71E-06															
690	6	9,57E-06															
691	4	9,81E-06															
692	6	9,59E-06															
693	2	9,99E-06															
694	6	9,85E-06															
695	4	9,76E-06															
696	4	9,64E-06															
697	4	9,53E-06															
698	2	9,82E-06															
699	4	9,78E-06															
700	2	9,64E-06															
701	2	9,67E-06															
702	4	9,63E-06															
703	2	9,52E-06															
704	2	9,84E-06															
705	4	9,59E-06															
706	2	9,53E-06															
707	2	9,73E-06															
708	2	9,72E-06															
709	2	9,54E-06															
710	2	9,23E-06															
711	2	9,13E-06															
712	2	9,04E-06															
713	2	9,15E-06															
714	2	9,43E-06															
715	2	9,66E-06															
716	2	9,85E-06															
717	4	9,53E-06															
718	2	9,64E-06															
719	4	9,28E-06															
720	2	9,26E-06															
721	2	9,60E-06															
722	2	9,62E-06															
723	2	9,72E-06															
724	2	9,78E-06															
725	4	9,79E-06															
726	4	9,90E-06															
727	4	9,73E-06															
728	2	9,88E-06															
729	4	9,67E-06															
730	2	9,90E-06															
731	4	9,56E-06															
732	2	9,69E-06															
733	2	9,75E-06															
734	4	9,23E-06															
735	2	9,48E-06															
736	2	9,86E-06															
737	3	9,55E-06															
738	2	9,74E-06															
739	4	9,37E-06															
740	2	9,52E-06															
741	4	9,43E-06															
742	2	9,83E-06															
743	4	9,57E-06															
744	2	9,72E-06															
745	2	9,82E-06															
746	2	9,76E-06															
747	2	9,72E-06															
748	7	9,89E-06															
749	5	9,92E-06															
750	5	9,80E-06															
751	2	9,83E-06															
752	2	9,93E-06															
753	3	9,56E-06															
754	2	9,51E-06															
755	6	9,54E-06															
756	2	9,98E-06															
757	7	9,93E-06															
758	4	9,68E-06															
759	4	9,63E-06															
760	2	9,98E-06															
761	6	9,40E-06															
762	2	9,30E-06															
763	2	9,49E-06															
764	2	9,99E-06															
765	7	9,90E-06															
766	7	9,82E-06															
767	4	9,95E-06															
768	6	9,80E-06															
769	4	9,53E-06															
770	3	9,98E-06															
771	4	9,59E-06															
772	3	9,82E-06															
773	3	9,96E-06															
774	3	9,93E-06															
775	3	9,83E-06															
776	3	9,67E-06															
777	2	9,96E-06															
778	2	9,81E-06															
779	6	9,75E-06															
780	2	9,81E-06															
781	6	9,77E-06															
782	2	9,54E-06															
783	2	9,91E-06															
784	6	9,74E-06															
785	2	9,66E-06															
786	2	9,90E-06															
787	4	9,91E-06															
788	2	9,79E-06															
789	2	9,70E-06															
790	2	9,65E-06															
791	2	9,87E-06															
792	4	9,79E-06															
793	2	9,91E-06															
794	4	9,62E-06															
795	2	9,82E-06															
796	4	9,30E-06															
